video_id,dislikes
DZJod5hUqx4,231
ESKmRiLjNpg,7256
x_joMJBrT34,6690
ouWuzQb9vNg,2321
RMWTNik9i_8,2717
eP33TkuI9vI,1653
HDYJVmoWoyA,1140
WbgIREVg2JU,752
NgloGi5xEa8,887
S9ibNh16xfs,835
EGV9Ms9EHcg,1784
FepIkIILumA,22458
Kc6CIwBVo5s,3194
mdTv3V4ALzg,268
mmP1aHJjJ-U,248
86ysRAffCpI,952
ogfYd705cRs,4057
VYOjWnS4cMY,226641
iGD4bBgWPcY,469
1csFTDXXULY,413
Hzk1bM2vVFU,723
UE-kaxIiNPQ,1472
ijwHj2HaOT0,599
nd4cLL_MP7M,674
vug4bROR79I,841
#NAME?,377
STVXHhTdjW4,280
bK0TEqDtkK4,2408
4HX6R88QZB0,4970
SoKQzAhXkbw,248
lpFEpDPf490,1133
xrMfUeOPWto,1405
KUUjtUP2CrE,2333
0l35jAGQPOI,6669
6mkLWGy6Y3k,269
a6D9ksDanh0,332
sw-l5SW5hik,2527
Of9GOMM9HPg,5040
ife5Zij94_E,202
feYykx3Fq-k,297
CJRw18MtRPg,6960
0IaG9oM4O4s,7021
2jSWMme12ik,850
pl-DjiO8das,4782
JwivtxQEmc8,595
Wpm07-BGJnE,86975
df7PZIVe1lw,12507
xf4iv4ic70M,769
5VGxDEh3F0g,137
2KuqjW0WtZg,987
vjI4Alon-3Q,51632
TI5bEf-BULU,3968
Duc3F700lgE,887
sxyotaytAS0,368
RBbkCEHBw_I,894
oWw1BcFhk-k,8567
iJz5jURaEBc,1561
CX11yw6YL1w,11210
qTJs_9Ckc60,177
jQS_kpH9xfA,987
5GHXEGz3PJg,2719
iQp1_GfDhwQ,842
s1APv5uO2VU,2597
Bs-Hr-gEJAU,6381
WXTNngJsBrI,173
jC4NNUYIIdM,836
DgaC0ytqdv4,251
B3qT1k0r9pw,458
rxmtHVSVjdo,6374
qCSu-X_aEvo,1746
AshvBTw5Z84,1457
D_CZ8v9uZJY,1175
_pP_C7HEy3g,207
zxwfDlhJIpw,19317
OAGfx7eB3gA,2549
E2qtPth2W6w,307
ZUSPD9zOyJs,3101
UUkn-enk2RU,9168
JZ2fRE_nkak,3638
_wNZbgBPz1Q,2324
D52qnC7dJcQ,461
jiZfc0b2t3Q,856
fDRrqJU4-Tk,2938
Yiq8YjQC6Rw,784
4k9bXpi1tU4,2187
8fbyfDbi-MI,37909
4nq0tT_SAD0,1529
qOioqgPyCwE,632
8bNu6Ktj858,1158
0zMSMJZc9EA,1142
tpa4kp4lK60,3720
qSKOPBVkpJk,949
ssk48FCVolk,376
13xFL17XmYU,246
Kw0ih4jPOBo,658
Es9CfWMmPRU,844
yDiXQl7grPQ,13599
ondQYFBvk6M,566
6SuMbFuKDf8,5164
uQWuC7L4_DQ,105
TjXQzRWmb_I,590
#NAME?,926
HTTpDGDAxtg,1812
Uy7yJdq1yhg,1469
XiHiW4N7-bo,3645
f2kesmAO8VU,322
JfQ3W0wjGh4,693
yqnr91FFV4U,533
WyuPSLj_6aw,3930
zLuhCfBqf5U,240
H7gh2fmdjCU,289
rYnmrkMizdc,307
6S9c5nnDd_s,5398
THCVReSmm90,811
DZAiRufPx9A,3762
wamF2KUQKLA,232
uBYzYji4rmE,5147
2tDKp41nrw8,6335
N7HFXgyTya0,1032
AkCLxl3MzNA,783
5PR3Hn6cQ60,761
2c9fXDI2EYE,710
CQQit01HHLY,1863
MBR2kxt7RK8,3197
4_aR3HqFrr0,337
X-eRc9PF3TU,684
pFc6I0rgmgY,2571
M-E5wDgptQA,537
15uSD6tHi2I,311
Z2ttpo7c95s,420
G7yP4-ofcFQ,79
t4pRQ0jn23Q,4864
QBL8IRJ5yHU,11974
YvjhDjUbFyU,528
8XBLuU_4Qgo,906
7DbslbKsQSk,544
6fyE0B430Rc,216
1purAy2MsOc,635
um-1fAVU1OQ,9274
E21NATEP9QI,620
j4KvrAUjn6c,17131
h3umdwK-oPs,162
WF82ABLw8s4,2192
NBSAQenU2Bk,158
hiBPUpCJ7MQ,349
YI3tsmFsrOg,1868
96oKlWv5wSo,449
4oqvNR1o3Zo,4251
oRexsyztGS0,1421
3g5O-kT9m8k,1622
BspHjvU11y4,758
D2mxKEa2xmA,663
6ijnv-jNhUA,360
OUBx_raReDw,828
UfKmSfgFxi8,13902
_iGAptGAweo,5151
BfawmhUVXVo,877
DGdSlnw4D_M,4691
LtpqdJkoKm8,8597
rQEqKZ7CJlk,5812
OXVm3fhYsEo,6222
UQkBcHLZOqU,2450
Am6NHDbj6XA,13807
CPjWgk0UXps,1490
iILJvqrAQ_w,1615
y_WoOYybCro,848
zcEE8J2Bqa8,148
oSEeK9yDNQI,23526
2PH7dK6SLC8,1117
0zZ0Y_UZRBw,1920
HOxylh5runs,658
ulNswX3If6U,7475
A2dIL4sf4TQ,2428
V6ElE2xs48c,560
JefYnYIXY_8,240
nNZrc_XvF30,2131
WIV3xNz8NoM,905
8h--kFui1JA,6608
QDk-xa1oBXw,163
4ykXguKWqy4,1453
4LlQwTgB5Rc,117
CT-orZzuN2A,606
c0bsKc4tiuY,1768
beb8zCGMsbI,693
FUQexMOrDBI,747
EQ748TZcuqs,150
USXoINPEhoA,1536
azUbCdcAeFM,625
pojXEFDFMw8,415
t8aPNtKYABk,210
l884wKofd54,8505
M-wat3TSQqY,406
TuPT8ZF0Vl4,591
NJu6uMYQWAE,238
DZJod5hUqx4,231
ESKmRiLjNpg,7290
x_joMJBrT34,6749
ouWuzQb9vNg,2344
RMWTNik9i_8,2794
eP33TkuI9vI,1655
NgloGi5xEa8,888
HDYJVmoWoyA,1151
WbgIREVg2JU,754
S9ibNh16xfs,888
EGV9Ms9EHcg,1788
FepIkIILumA,22543
Kc6CIwBVo5s,3219
mdTv3V4ALzg,278
mmP1aHJjJ-U,250
86ysRAffCpI,956
VYOjWnS4cMY,241386
ogfYd705cRs,4075
iGD4bBgWPcY,469
1csFTDXXULY,416
Hzk1bM2vVFU,741
UE-kaxIiNPQ,1476
ijwHj2HaOT0,601
nd4cLL_MP7M,694
#NAME?,393
vug4bROR79I,843
STVXHhTdjW4,285
bK0TEqDtkK4,2417
4HX6R88QZB0,5033
SoKQzAhXkbw,250
lpFEpDPf490,1138
xrMfUeOPWto,1408
KUUjtUP2CrE,2414
0l35jAGQPOI,6698
a6D9ksDanh0,333
sw-l5SW5hik,2547
Of9GOMM9HPg,5046
ife5Zij94_E,209
feYykx3Fq-k,300
CJRw18MtRPg,7034
0IaG9oM4O4s,7024
2jSWMme12ik,852
pl-DjiO8das,4792
JwivtxQEmc8,597
Wpm07-BGJnE,87980
df7PZIVe1lw,12621
xf4iv4ic70M,775
5VGxDEh3F0g,137
2KuqjW0WtZg,989
vjI4Alon-3Q,52530
TI5bEf-BULU,4039
Duc3F700lgE,891
sxyotaytAS0,368
RBbkCEHBw_I,902
oWw1BcFhk-k,8779
iJz5jURaEBc,1566
CX11yw6YL1w,11352
qTJs_9Ckc60,178
jQS_kpH9xfA,992
5GHXEGz3PJg,2837
iQp1_GfDhwQ,910
s1APv5uO2VU,2598
Bs-Hr-gEJAU,6741
WXTNngJsBrI,174
jC4NNUYIIdM,840
B3qT1k0r9pw,480
DgaC0ytqdv4,252
rxmtHVSVjdo,6487
qCSu-X_aEvo,1753
AshvBTw5Z84,1468
_pP_C7HEy3g,208
zxwfDlhJIpw,19346
OAGfx7eB3gA,2608
E2qtPth2W6w,309
ZUSPD9zOyJs,3118
UUkn-enk2RU,9187
JZ2fRE_nkak,3704
D52qnC7dJcQ,489
_wNZbgBPz1Q,2329
jiZfc0b2t3Q,872
fDRrqJU4-Tk,2941
Yiq8YjQC6Rw,789
4k9bXpi1tU4,2195
4nq0tT_SAD0,1579
8fbyfDbi-MI,38544
qOioqgPyCwE,634
3eQP6JoxtKk,7884
7C2z4GqqS5E,72707
yDiXQl7grPQ,20520
MWb2vazaD28,424
ondQYFBvk6M,1417
KObL442PWhQ,346
6SuMbFuKDf8,8837
jO7Ysq0m050,914
uQWuC7L4_DQ,274
xNGFSEcRSZI,192
TjXQzRWmb_I,904
#NAME?,1375
Uy7yJdq1yhg,2741
XiHiW4N7-bo,4273
f2kesmAO8VU,472
JfQ3W0wjGh4,931
yqnr91FFV4U,577
WyuPSLj_6aw,4490
H7gh2fmdjCU,484
zLuhCfBqf5U,346
rYnmrkMizdc,441
6S9c5nnDd_s,5701
THCVReSmm90,979
DZAiRufPx9A,4117
wamF2KUQKLA,291
uBYzYji4rmE,5443
N7HFXgyTya0,1110
AkCLxl3MzNA,869
5PR3Hn6cQ60,896
2c9fXDI2EYE,854
MBR2kxt7RK8,3695
CQQit01HHLY,2370
4_aR3HqFrr0,382
X-eRc9PF3TU,733
pFc6I0rgmgY,2710
M-E5wDgptQA,693
15uSD6tHi2I,332
G7yP4-ofcFQ,101
Z2ttpo7c95s,454
t4pRQ0jn23Q,5027
QBL8IRJ5yHU,12379
YvjhDjUbFyU,564
8XBLuU_4Qgo,955
7DbslbKsQSk,600
6fyE0B430Rc,233
1purAy2MsOc,677
um-1fAVU1OQ,9546
E21NATEP9QI,649
j4KvrAUjn6c,17787
h3umdwK-oPs,182
NBSAQenU2Bk,159
WF82ABLw8s4,2243
hiBPUpCJ7MQ,368
96oKlWv5wSo,457
4oqvNR1o3Zo,4328
YI3tsmFsrOg,1892
oRexsyztGS0,1475
3g5O-kT9m8k,1664
BspHjvU11y4,808
6ijnv-jNhUA,366
D2mxKEa2xmA,665
OUBx_raReDw,847
UfKmSfgFxi8,14290
_iGAptGAweo,5237
BfawmhUVXVo,900
DGdSlnw4D_M,4780
LtpqdJkoKm8,9157
rQEqKZ7CJlk,5829
OXVm3fhYsEo,6309
UQkBcHLZOqU,2540
Am6NHDbj6XA,14197
CPjWgk0UXps,1516
iILJvqrAQ_w,1715
y_WoOYybCro,866
zcEE8J2Bqa8,150
oSEeK9yDNQI,23650
2PH7dK6SLC8,1169
0zZ0Y_UZRBw,1954
HOxylh5runs,659
ulNswX3If6U,7833
A2dIL4sf4TQ,2459
V6ElE2xs48c,565
JefYnYIXY_8,240
nNZrc_XvF30,2165
WIV3xNz8NoM,915
8h--kFui1JA,6818
QDk-xa1oBXw,165
4LlQwTgB5Rc,123
4ykXguKWqy4,1492
CT-orZzuN2A,609
c0bsKc4tiuY,1781
beb8zCGMsbI,734
FUQexMOrDBI,747
EQ748TZcuqs,152
USXoINPEhoA,1547
azUbCdcAeFM,625
pojXEFDFMw8,423
l884wKofd54,8822
t8aPNtKYABk,213
M-wat3TSQqY,409
TuPT8ZF0Vl4,591
NJu6uMYQWAE,238
x_joMJBrT34,6794
ESKmRiLjNpg,7304
ouWuzQb9vNg,2370
eP33TkuI9vI,1655
HDYJVmoWoyA,1162
WbgIREVg2JU,755
S9ibNh16xfs,915
EGV9Ms9EHcg,1795
FepIkIILumA,22615
Kc6CIwBVo5s,3229
mdTv3V4ALzg,286
mmP1aHJjJ-U,251
86ysRAffCpI,961
VYOjWnS4cMY,252365
ogfYd705cRs,4087
1csFTDXXULY,419
iGD4bBgWPcY,471
Hzk1bM2vVFU,765
UE-kaxIiNPQ,1477
ijwHj2HaOT0,604
#NAME?,401
nd4cLL_MP7M,717
vug4bROR79I,843
STVXHhTdjW4,287
bK0TEqDtkK4,2422
4HX6R88QZB0,5065
SoKQzAhXkbw,252
lpFEpDPf490,1142
xrMfUeOPWto,1412
KUUjtUP2CrE,2484
0l35jAGQPOI,6721
a6D9ksDanh0,334
sw-l5SW5hik,2556
Of9GOMM9HPg,5053
ife5Zij94_E,219
feYykx3Fq-k,308
CJRw18MtRPg,7098
0IaG9oM4O4s,7026
2jSWMme12ik,854
pl-DjiO8das,4799
JwivtxQEmc8,599
Wpm07-BGJnE,88950
df7PZIVe1lw,12762
xf4iv4ic70M,776
5VGxDEh3F0g,137
2KuqjW0WtZg,992
vjI4Alon-3Q,53401
TI5bEf-BULU,4112
Duc3F700lgE,893
sxyotaytAS0,368
RBbkCEHBw_I,909
oWw1BcFhk-k,9074
iJz5jURaEBc,1571
CX11yw6YL1w,11508
5GHXEGz3PJg,2916
qTJs_9Ckc60,178
jQS_kpH9xfA,1000
iQp1_GfDhwQ,973
Bs-Hr-gEJAU,7060
s1APv5uO2VU,2599
WXTNngJsBrI,174
jC4NNUYIIdM,842
B3qT1k0r9pw,500
DgaC0ytqdv4,254
rxmtHVSVjdo,6606
qCSu-X_aEvo,1763
AshvBTw5Z84,1482
_pP_C7HEy3g,208
zxwfDlhJIpw,19357
OAGfx7eB3gA,2664
E2qtPth2W6w,311
ZUSPD9zOyJs,3140
UUkn-enk2RU,9210
JZ2fRE_nkak,3742
D52qnC7dJcQ,511
_wNZbgBPz1Q,2331
jiZfc0b2t3Q,882
fDRrqJU4-Tk,2942
Yiq8YjQC6Rw,794
4k9bXpi1tU4,2205
4nq0tT_SAD0,1649
8fbyfDbi-MI,39174
7C2z4GqqS5E,119046
3eQP6JoxtKk,10367
D6Oy4LfoqsU,677
ooyjaVdt-jA,164004
yDiXQl7grPQ,24542
Dv4Ph97jv44,462
ondQYFBvk6M,1753
ju_inUnrLc4,6164
KObL442PWhQ,449
jO7Ysq0m050,1751
6SuMbFuKDf8,10953
e9NOwaiXqqA,323
uQWuC7L4_DQ,336
MWb2vazaD28,603
xNGFSEcRSZI,280
TjXQzRWmb_I,1130
#NAME?,1584
Uy7yJdq1yhg,3663
f2kesmAO8VU,615
XiHiW4N7-bo,4650
JfQ3W0wjGh4,1095
H7gh2fmdjCU,586
WyuPSLj_6aw,4849
yqnr91FFV4U,608
zLuhCfBqf5U,424
rYnmrkMizdc,538
6S9c5nnDd_s,5936
wamF2KUQKLA,330
DZAiRufPx9A,4351
uBYzYji4rmE,5670
N7HFXgyTya0,1150
AkCLxl3MzNA,925
5PR3Hn6cQ60,1014
MBR2kxt7RK8,4071
YMdo_0H1thU,142
CQQit01HHLY,2824
4_aR3HqFrr0,408
pFc6I0rgmgY,2853
G7yP4-ofcFQ,118
15uSD6tHi2I,344
Z2ttpo7c95s,493
t4pRQ0jn23Q,5184
M-E5wDgptQA,755
QBL8IRJ5yHU,12717
YvjhDjUbFyU,592
7DbslbKsQSk,682
8XBLuU_4Qgo,992
6fyE0B430Rc,253
1purAy2MsOc,702
um-1fAVU1OQ,9781
E21NATEP9QI,676
h3umdwK-oPs,186
j4KvrAUjn6c,18323
NBSAQenU2Bk,162
WF82ABLw8s4,2287
hiBPUpCJ7MQ,386
96oKlWv5wSo,465
YI3tsmFsrOg,1911
4oqvNR1o3Zo,4412
oRexsyztGS0,1526
3g5O-kT9m8k,1719
6ijnv-jNhUA,369
D2mxKEa2xmA,666
BspHjvU11y4,856
OUBx_raReDw,870
UfKmSfgFxi8,14608
_iGAptGAweo,5356
BfawmhUVXVo,915
DGdSlnw4D_M,4880
LtpqdJkoKm8,9449
rQEqKZ7CJlk,5839
OXVm3fhYsEo,6434
UQkBcHLZOqU,2587
Am6NHDbj6XA,14429
CPjWgk0UXps,1541
iILJvqrAQ_w,1808
y_WoOYybCro,874
zcEE8J2Bqa8,151
oSEeK9yDNQI,23745
2PH7dK6SLC8,1199
0zZ0Y_UZRBw,1982
ulNswX3If6U,8557
HOxylh5runs,662
A2dIL4sf4TQ,2488
V6ElE2xs48c,573
JefYnYIXY_8,241
nNZrc_XvF30,2197
WIV3xNz8NoM,921
8h--kFui1JA,7033
QDk-xa1oBXw,168
4LlQwTgB5Rc,127
4ykXguKWqy4,1527
CT-orZzuN2A,610
c0bsKc4tiuY,1791
beb8zCGMsbI,751
FUQexMOrDBI,747
EQ748TZcuqs,152
USXoINPEhoA,1553
azUbCdcAeFM,624
l884wKofd54,9106
pojXEFDFMw8,426
t8aPNtKYABk,214
M-wat3TSQqY,411
TuPT8ZF0Vl4,592
NJu6uMYQWAE,238
x_joMJBrT34,6829
ESKmRiLjNpg,7309
ouWuzQb9vNg,2394
eP33TkuI9vI,1656
HDYJVmoWoyA,1171
WbgIREVg2JU,757
S9ibNh16xfs,933
FepIkIILumA,22719
EGV9Ms9EHcg,1799
mmP1aHJjJ-U,257
Kc6CIwBVo5s,3252
mdTv3V4ALzg,296
86ysRAffCpI,965
VYOjWnS4cMY,261521
iGD4bBgWPcY,472
ogfYd705cRs,4092
1csFTDXXULY,425
Hzk1bM2vVFU,782
UE-kaxIiNPQ,1481
#NAME?,405
ijwHj2HaOT0,606
nd4cLL_MP7M,725
vug4bROR79I,843
STVXHhTdjW4,288
bK0TEqDtkK4,2426
4HX6R88QZB0,5113
SoKQzAhXkbw,254
lpFEpDPf490,1144
xrMfUeOPWto,1416
KUUjtUP2CrE,2547
0l35jAGQPOI,6756
a6D9ksDanh0,334
sw-l5SW5hik,2567
Of9GOMM9HPg,5063
ife5Zij94_E,230
feYykx3Fq-k,313
CJRw18MtRPg,7166
0IaG9oM4O4s,7027
2jSWMme12ik,863
pl-DjiO8das,4805
JwivtxQEmc8,599
Wpm07-BGJnE,89869
df7PZIVe1lw,12906
xf4iv4ic70M,776
5VGxDEh3F0g,137
2KuqjW0WtZg,993
vjI4Alon-3Q,54296
TI5bEf-BULU,4172
Duc3F700lgE,894
sxyotaytAS0,368
oWw1BcFhk-k,10037
RBbkCEHBw_I,916
iJz5jURaEBc,1574
CX11yw6YL1w,11649
5GHXEGz3PJg,2992
qTJs_9Ckc60,178
jQS_kpH9xfA,1000
iQp1_GfDhwQ,1085
Bs-Hr-gEJAU,7229
s1APv5uO2VU,2600
WXTNngJsBrI,177
jC4NNUYIIdM,846
B3qT1k0r9pw,516
DgaC0ytqdv4,255
rxmtHVSVjdo,6706
qCSu-X_aEvo,1769
AshvBTw5Z84,1493
_pP_C7HEy3g,209
zxwfDlhJIpw,19377
OAGfx7eB3gA,2708
E2qtPth2W6w,312
ZUSPD9zOyJs,3174
UUkn-enk2RU,9228
D52qnC7dJcQ,539
JZ2fRE_nkak,3770
_wNZbgBPz1Q,2332
jiZfc0b2t3Q,905
fDRrqJU4-Tk,2944
Yiq8YjQC6Rw,796
4nq0tT_SAD0,1728
iN8zmmCRqUA,3097
Qcj15vHJTtk,6892
Xr2rgT9uEnA,900
2in8XqiElwc,4658
ZhEz1cvC1rc,3157
v7H_Or9Nr5I,2398
o7f1HVFpRPI,204
e7sIvcYmuk0,770
M79o2UejYKo,535
Ji_4dH_FXzw,205
PTQMog9u2Zo,1956
2-tzlBFotjA,4018
sOmVqjuUHAM,1153
S1O4kia_Iog,472
5YgluF8VTWg,4553
aTYkKrhj5pE,480
pcJo0tIWybY,2362
HorugBalutw,300
2v4-L4PkV9U,2844
n_W54baizX8,23704
yZG0wggoEqI,405
_QWZvU7VCn8,1151
mLQJgecd5x0,441
pTysrwci0pU,2215
7C2z4GqqS5E,141966
AV1SWIPxxFM,1039
3eQP6JoxtKk,11652
Dv4Ph97jv44,598
JGo_a82jfj8,3035
TQ1O0YdH54M,624
T_Fskj6ihT4,206
1PhPYr_9zRY,2688
D6Oy4LfoqsU,837
ooyjaVdt-jA,174643
eiudTjsGM7g,462
ju_inUnrLc4,7346
1h7KV2sjUWY,297
yDiXQl7grPQ,27008
LzuDyq0-1LM,544
e9NOwaiXqqA,392
KObL442PWhQ,521
6SuMbFuKDf8,12169
uQWuC7L4_DQ,360
TjXQzRWmb_I,1289
MWb2vazaD28,637
xNGFSEcRSZI,304
loWpbevW9xg,4535
Uy7yJdq1yhg,4033
#NAME?,1652
z6A2LHGx8_A,434
H7gh2fmdjCU,678
XiHiW4N7-bo,4852
JfQ3W0wjGh4,1151
rYnmrkMizdc,571
zLuhCfBqf5U,459
WyuPSLj_6aw,5166
6S9c5nnDd_s,6079
uBYzYji4rmE,5787
AkCLxl3MzNA,941
Q5KmA3Xbmqo,2402
N7HFXgyTya0,1179
YMdo_0H1thU,148
5PR3Hn6cQ60,1042
CQQit01HHLY,2927
MBR2kxt7RK8,4175
4_aR3HqFrr0,410
Z2ttpo7c95s,522
pFc6I0rgmgY,2943
15uSD6tHi2I,351
M-E5wDgptQA,776
t4pRQ0jn23Q,5285
YvjhDjUbFyU,606
7DbslbKsQSk,720
QBL8IRJ5yHU,12900
6fyE0B430Rc,260
1purAy2MsOc,720
um-1fAVU1OQ,9972
h3umdwK-oPs,189
j4KvrAUjn6c,18633
NBSAQenU2Bk,164
WF82ABLw8s4,2329
96oKlWv5wSo,475
hiBPUpCJ7MQ,411
4oqvNR1o3Zo,4488
YI3tsmFsrOg,1931
oRexsyztGS0,1554
vY_5EvoL1Is,2370
3g5O-kT9m8k,1771
D2mxKEa2xmA,667
BspHjvU11y4,885
OUBx_raReDw,891
UfKmSfgFxi8,14833
rQEqKZ7CJlk,5843
OXVm3fhYsEo,6529
iILJvqrAQ_w,1890
CPjWgk0UXps,1553
y_WoOYybCro,889
zcEE8J2Bqa8,153
oSEeK9yDNQI,23802
2PH7dK6SLC8,1221
ulNswX3If6U,9307
0zZ0Y_UZRBw,2004
HOxylh5runs,666
A2dIL4sf4TQ,2506
V6ElE2xs48c,578
nNZrc_XvF30,2223
JefYnYIXY_8,243
8h--kFui1JA,7227
WIV3xNz8NoM,927
QDk-xa1oBXw,169
4LlQwTgB5Rc,129
beb8zCGMsbI,784
c0bsKc4tiuY,1796
FUQexMOrDBI,750
EQ748TZcuqs,154
USXoINPEhoA,1560
l884wKofd54,9334
azUbCdcAeFM,627
pojXEFDFMw8,430
M-wat3TSQqY,414
TuPT8ZF0Vl4,594
NJu6uMYQWAE,240
x_joMJBrT34,6861
ESKmRiLjNpg,7319
ouWuzQb9vNg,2416
eP33TkuI9vI,1657
HDYJVmoWoyA,1179
WbgIREVg2JU,759
S9ibNh16xfs,957
FepIkIILumA,22818
EGV9Ms9EHcg,1804
mmP1aHJjJ-U,258
Kc6CIwBVo5s,3287
mdTv3V4ALzg,305
86ysRAffCpI,966
VYOjWnS4cMY,269530
ogfYd705cRs,4101
1csFTDXXULY,433
#NAME?,414
UE-kaxIiNPQ,1484
ijwHj2HaOT0,612
nd4cLL_MP7M,727
STVXHhTdjW4,290
bK0TEqDtkK4,2429
4HX6R88QZB0,5143
SoKQzAhXkbw,255
xrMfUeOPWto,1419
lpFEpDPf490,1147
KUUjtUP2CrE,2613
0l35jAGQPOI,6782
a6D9ksDanh0,336
Of9GOMM9HPg,5074
feYykx3Fq-k,321
CJRw18MtRPg,7219
0IaG9oM4O4s,7029
pl-DjiO8das,4811
JwivtxQEmc8,599
df7PZIVe1lw,13050
5VGxDEh3F0g,138
2KuqjW0WtZg,993
vjI4Alon-3Q,54916
TI5bEf-BULU,4243
Duc3F700lgE,895
sxyotaytAS0,368
oWw1BcFhk-k,11091
RBbkCEHBw_I,921
CX11yw6YL1w,11784
5GHXEGz3PJg,3055
iQp1_GfDhwQ,1207
Bs-Hr-gEJAU,7390
s1APv5uO2VU,2602
WXTNngJsBrI,180
B3qT1k0r9pw,532
rxmtHVSVjdo,6781
AshvBTw5Z84,1509
zxwfDlhJIpw,19395
OAGfx7eB3gA,2727
o6XERmXsP-U,272
E2qtPth2W6w,313
UUkn-enk2RU,9246
D52qnC7dJcQ,566
GpxCT36DxKg,1703
v0e9MS26QmA,291
iN8zmmCRqUA,6582
cSFfxxVYpxk,1016
gVutHEKBzHs,651
Qcj15vHJTtk,10455
Xr2rgT9uEnA,1956
s1yV1kTrVGA,137
Gs26bZTRkdU,445
HIwirSk4RjE,1558
e7sIvcYmuk0,1513
2in8XqiElwc,6453
EqeIRzY7hIU,937
o7f1HVFpRPI,342
v7H_Or9Nr5I,2960
ZhEz1cvC1rc,3891
UDByuFJ2nDg,215
M79o2UejYKo,1034
raJMFayG5UA,180
Ji_4dH_FXzw,231
PTQMog9u2Zo,2362
2-tzlBFotjA,5674
sOmVqjuUHAM,1444
je_0dC12gOs,109
9WXQr3WVrbU,646
5YgluF8VTWg,5599
pcJo0tIWybY,2772
aTYkKrhj5pE,535
HorugBalutw,334
n_W54baizX8,26273
_QWZvU7VCn8,1427
2v4-L4PkV9U,3482
yZG0wggoEqI,451
pTysrwci0pU,2483
7C2z4GqqS5E,156023
AV1SWIPxxFM,1174
3eQP6JoxtKk,12397
Dv4Ph97jv44,668
T_Fskj6ihT4,253
JGo_a82jfj8,3341
TQ1O0YdH54M,746
1PhPYr_9zRY,2987
D6Oy4LfoqsU,920
ooyjaVdt-jA,180626
eiudTjsGM7g,516
ju_inUnrLc4,8172
7UoP9ABJXGE,228
1h7KV2sjUWY,324
LzuDyq0-1LM,593
e9NOwaiXqqA,430
yDiXQl7grPQ,28659
KObL442PWhQ,540
6SuMbFuKDf8,12948
uQWuC7L4_DQ,366
MWb2vazaD28,646
xNGFSEcRSZI,304
TjXQzRWmb_I,1378
loWpbevW9xg,4843
z6A2LHGx8_A,545
H7gh2fmdjCU,789
Uy7yJdq1yhg,4153
#NAME?,1672
JfQ3W0wjGh4,1164
rYnmrkMizdc,587
XiHiW4N7-bo,4964
zLuhCfBqf5U,467
WyuPSLj_6aw,5433
6S9c5nnDd_s,6190
uBYzYji4rmE,5868
Q5KmA3Xbmqo,3076
AkCLxl3MzNA,951
N7HFXgyTya0,1202
YMdo_0H1thU,151
5PR3Hn6cQ60,1054
CQQit01HHLY,2996
MBR2kxt7RK8,4263
4_aR3HqFrr0,414
Z2ttpo7c95s,541
pFc6I0rgmgY,3005
M-E5wDgptQA,788
t4pRQ0jn23Q,5377
YvjhDjUbFyU,627
7DbslbKsQSk,750
QBL8IRJ5yHU,13066
6fyE0B430Rc,268
1purAy2MsOc,733
um-1fAVU1OQ,10116
h3umdwK-oPs,193
j4KvrAUjn6c,18901
NBSAQenU2Bk,165
96oKlWv5wSo,485
hiBPUpCJ7MQ,439
4oqvNR1o3Zo,4522
YI3tsmFsrOg,1951
oRexsyztGS0,1570
vY_5EvoL1Is,2372
D2mxKEa2xmA,670
BspHjvU11y4,918
OUBx_raReDw,899
UfKmSfgFxi8,14986
rQEqKZ7CJlk,5850
OXVm3fhYsEo,6595
iILJvqrAQ_w,1977
CPjWgk0UXps,1564
y_WoOYybCro,892
zcEE8J2Bqa8,159
oSEeK9yDNQI,23833
2PH7dK6SLC8,1255
ulNswX3If6U,10072
0zZ0Y_UZRBw,2031
HOxylh5runs,669
A2dIL4sf4TQ,2520
V6ElE2xs48c,580
nNZrc_XvF30,2251
8h--kFui1JA,7438
WIV3xNz8NoM,944
4LlQwTgB5Rc,135
QDk-xa1oBXw,171
beb8zCGMsbI,814
c0bsKc4tiuY,1803
EQ748TZcuqs,154
USXoINPEhoA,1562
l884wKofd54,9512
pojXEFDFMw8,438
TuPT8ZF0Vl4,596
x_joMJBrT34,6882
ESKmRiLjNpg,7323
ouWuzQb9vNg,2435
eP33TkuI9vI,1657
HDYJVmoWoyA,1185
WbgIREVg2JU,759
S9ibNh16xfs,977
FepIkIILumA,22933
EGV9Ms9EHcg,1806
mmP1aHJjJ-U,260
mdTv3V4ALzg,309
VYOjWnS4cMY,276626
86ysRAffCpI,966
ogfYd705cRs,4103
1csFTDXXULY,435
#NAME?,423
UE-kaxIiNPQ,1487
nd4cLL_MP7M,753
STVXHhTdjW4,291
4HX6R88QZB0,5167
SoKQzAhXkbw,257
xrMfUeOPWto,1425
lpFEpDPf490,1150
KUUjtUP2CrE,2677
0l35jAGQPOI,6800
Of9GOMM9HPg,5082
feYykx3Fq-k,331
CJRw18MtRPg,7252
pl-DjiO8das,4816
JwivtxQEmc8,599
df7PZIVe1lw,13185
2KuqjW0WtZg,994
vjI4Alon-3Q,55485
TI5bEf-BULU,4296
Duc3F700lgE,896
oWw1BcFhk-k,12191
RBbkCEHBw_I,923
CX11yw6YL1w,11913
5GHXEGz3PJg,3119
iQp1_GfDhwQ,1341
Bs-Hr-gEJAU,7548
s1APv5uO2VU,2604
WXTNngJsBrI,184
